"salary","years_exp","sex","bank_loan"
1126,18,"Man","No"
1723,17,"Man","No"
1587,17,"Man","No"
1734,16,"Man","No"
1577,14,"Woman","No"
1761,16,"Woman","No"
1769,15,"Woman","No"
1152,19,"Man","No"
1375,14,"Woman","No"
1633,28,"Woman","Yes"
1883,15,"Man","Yes"
1106,21,"Woman","No"
1333,30,"Woman","Yes"
1612,21,"Man","Yes"
1509,30,"Man","Yes"
1639,26,"Man","Yes"
974,23,"Woman","No"
1350,16,"Woman","No"
1001,26,"Woman","No"
1404,18,"Man","No"
1249,18,"Man","No"
1138,29,"Man","Yes"
1777,19,"Woman","No"
1081,28,"Woman","No"
1438,18,"Man","No"
1681,21,"Woman","No"
1458,19,"Woman","No"
1839,24,"Woman","Yes"
1614,23,"Woman","No"
1642,20,"Man","Yes"
957,22,"Woman","No"
1697,15,"Woman","No"
1232,12,"Woman","No"
1690,15,"Man","No"
1734,20,"Man","Yes"
1111,22,"Woman","No"
1565,16,"Man","No"
1470,31,"Woman","Yes"
957,22,"Woman","No"
1332,14,"Man","No"
1591,17,"Woman","No"
1693,12,"Woman","No"
1536,15,"Woman","No"
1562,17,"Man","No"
1443,15,"Man","No"
1677,19,"Woman","No"
1641,14,"Woman","No"
1542,13,"Woman","No"
1536,14,"Man","No"
1591,22,"Man","Yes"
1445,24,"Woman","No"
1443,15,"Woman","No"
1472,20,"Man","No"
1830,23,"Woman","Yes"
2295,16,"Woman","Yes"
1351,19,"Man","No"
1438,19,"Man","No"
1247,28,"Woman","No"
1753,12,"Woman","No"
1251,17,"Woman","No"
1559,16,"Man","No"
835,25,"Woman","No"
2172,19,"Man","Yes"
1776,14,"Woman","No"
1547,26,"Man","Yes"
1004,21,"Woman","No"
1859,16,"Man","Yes"
2090,18,"Woman","Yes"
1350,12,"Man","No"
1278,15,"Man","No"
1457,23,"Woman","No"
1158,26,"Woman","No"
1844,10,"Man","No"
1484,8,"Woman","No"
1846,25,"Man","Yes"
1609,27,"Woman","Yes"
1900,15,"Man","Yes"
1013,19,"Woman","No"
1949,18,"Woman","No"
1293,9,"Man","No"
2065,17,"Man","Yes"
1422,26,"Man","Yes"
1118,30,"Man","Yes"
1548,22,"Woman","No"
1974,24,"Woman","Yes"
994,22,"Man","No"
1226,19,"Woman","No"
1266,21,"Man","No"
2013,21,"Man","Yes"
1291,18,"Woman","No"
1439,15,"Woman","No"
1532,22,"Woman","No"
1823,16,"Man","Yes"
1493,19,"Woman","No"
2189,26,"Man","Yes"
1933,24,"Man","Yes"
1763,22,"Man","Yes"
1237,19,"Man","No"
1807,15,"Man","No"
1800,24,"Man","Yes"
1414,18,"Woman","No"
1642,19,"Woman","No"
1915,27,"Woman","Yes"
1371,21,"Man","No"
1612,12,"Man","No"
1485,21,"Man","No"
1232,23,"Man","No"
947,22,"Man","No"
1193,20,"Woman","No"
1561,23,"Woman","No"
1783,29,"Man","Yes"
1691,20,"Man","Yes"
1147,26,"Man","No"
1509,27,"Man","Yes"
1619,16,"Woman","No"
842,22,"Man","No"
1589,10,"Woman","No"
1688,15,"Man","No"
1926,10,"Man","No"
1536,16,"Woman","No"
1168,13,"Man","No"
1695,16,"Woman","No"
1579,19,"Man","No"
1487,18,"Man","No"
837,18,"Man","No"
1587,19,"Man","No"
1809,19,"Man","Yes"
1612,14,"Man","No"
1327,23,"Woman","No"
1138,18,"Woman","No"
1531,13,"Man","No"
1345,18,"Man","No"
1223,17,"Man","No"
1399,10,"Woman","No"
1550,24,"Woman","No"
1723,17,"Man","No"
1630,27,"Woman","Yes"
1535,22,"Man","Yes"
1739,22,"Man","Yes"
1715,18,"Woman","No"
1446,21,"Man","No"
2069,21,"Man","Yes"
1313,12,"Man","No"
1776,17,"Woman","No"
1166,15,"Woman","No"
1276,28,"Woman","No"
770,21,"Woman","No"
1585,21,"Man","Yes"
1690,14,"Woman","No"
1483,27,"Woman","Yes"
1363,24,"Man","Yes"
1556,23,"Woman","No"
1509,19,"Man","No"
1238,17,"Woman","No"
1553,18,"Man","No"
1673,14,"Woman","No"
1904,20,"Woman","Yes"
854,23,"Man","No"
1317,10,"Man","No"
1347,13,"Man","No"
1733,20,"Woman","No"
1189,11,"Woman","No"
1636,21,"Woman","No"
2069,13,"Woman","No"
833,17,"Man","No"
1532,12,"Woman","No"
1877,24,"Woman","Yes"
1691,21,"Woman","No"
1898,22,"Man","Yes"
1605,19,"Woman","No"
1538,19,"Woman","No"
1883,21,"Woman","Yes"
1595,12,"Woman","No"
1693,23,"Woman","Yes"
1025,17,"Man","No"
1632,12,"Man","No"
1189,25,"Woman","No"
1598,14,"Woman","No"
2231,13,"Woman","No"
1680,14,"Woman","No"
1470,28,"Man","Yes"
1109,25,"Woman","No"
1605,20,"Man","Yes"
1566,15,"Woman","No"
1485,21,"Man","No"
1619,13,"Woman","No"
1289,22,"Man","No"
1771,19,"Man","Yes"
1871,19,"Man","Yes"
1858,10,"Man","No"
1787,9,"Woman","No"
1547,20,"Man","Yes"
1247,20,"Man","No"
1575,13,"Woman","No"
2027,15,"Man","Yes"
1148,32,"Man","Yes"
1621,16,"Woman","No"
1791,17,"Woman","No"
1465,25,"Man","Yes"
2305,15,"Woman","Yes"
1686,19,"Man","Yes"
1063,21,"Woman","No"
1545,17,"Man","No"
1105,15,"Man","No"
1171,19,"Man","No"
1572,6,"Woman","No"
2029,23,"Man","Yes"
1688,20,"Man","Yes"
1544,23,"Man","Yes"
1448,13,"Man","No"
2102,16,"Man","Yes"
2157,25,"Woman","Yes"
1245,7,"Woman","No"
1209,21,"Woman","No"
1925,19,"Man","Yes"
1694,19,"Man","Yes"
1581,23,"Woman","No"
1163,20,"Woman","No"
1337,22,"Woman","No"
1318,18,"Man","No"
1875,14,"Woman","No"
1396,19,"Man","No"
1301,22,"Man","No"
1443,9,"Woman","No"
1489,13,"Man","No"
1580,9,"Woman","No"
1391,29,"Man","Yes"
1040,19,"Woman","No"
1870,22,"Woman","Yes"
1319,20,"Woman","No"
1789,27,"Woman","Yes"
2175,20,"Woman","Yes"
2061,19,"Woman","Yes"
1756,19,"Man","Yes"
1833,21,"Man","Yes"
1741,15,"Woman","No"
1524,14,"Man","No"
1601,18,"Woman","No"
1969,21,"Man","Yes"
1684,18,"Man","Yes"
2111,16,"Man","Yes"
1069,17,"Man","No"
1447,17,"Woman","No"
1234,25,"Man","No"
1286,17,"Man","No"
1580,24,"Woman","No"
1228,9,"Woman","No"
1376,15,"Man","No"
1538,23,"Woman","No"
1154,26,"Man","No"
1309,25,"Woman","No"
1261,15,"Man","No"
1652,16,"Woman","No"
1354,15,"Man","No"
1126,24,"Woman","No"
1381,20,"Woman","No"
1641,11,"Man","No"
2011,26,"Woman","Yes"
1767,11,"Woman","No"
1365,22,"Woman","No"
1575,21,"Woman","No"
1497,19,"Man","No"
1777,21,"Woman","No"
1657,16,"Woman","No"
1694,18,"Man","Yes"
1335,21,"Woman","No"
1454,18,"Man","No"
1863,18,"Woman","No"
1498,24,"Man","Yes"
1362,23,"Woman","No"
1208,28,"Man","Yes"
1512,23,"Woman","No"
1743,19,"Man","Yes"
1510,22,"Man","Yes"
1839,13,"Man","No"
1408,17,"Man","No"
776,17,"Woman","No"
1655,16,"Woman","No"
1171,13,"Man","No"
2113,25,"Woman","Yes"
1429,20,"Man","No"
1434,11,"Woman","No"
1987,28,"Man","Yes"
1874,22,"Man","Yes"
1224,22,"Man","No"
1448,30,"Woman","Yes"
1944,21,"Man","Yes"
1602,15,"Man","No"
1371,29,"Woman","Yes"
1701,26,"Woman","Yes"
1653,27,"Man","Yes"
1251,25,"Man","Yes"
1682,25,"Woman","Yes"
1268,13,"Woman","No"
2246,24,"Man","Yes"
1632,19,"Woman","No"
1666,21,"Man","Yes"
1416,20,"Woman","No"
1273,12,"Man","No"
1917,24,"Man","Yes"
1071,11,"Man","No"
1381,19,"Woman","No"
1447,16,"Man","No"
1808,23,"Man","Yes"
1018,20,"Woman","No"
1734,17,"Man","Yes"
1761,14,"Man","No"
1754,21,"Woman","No"
1981,15,"Man","Yes"
1472,23,"Woman","No"
1330,27,"Woman","No"
1293,21,"Man","No"
1010,18,"Man","No"
1216,17,"Woman","No"
1634,28,"Man","Yes"
1285,13,"Woman","No"
1826,26,"Man","Yes"
1698,19,"Man","Yes"
1817,15,"Woman","No"
1042,16,"Woman","No"
1598,11,"Woman","No"
1160,20,"Man","No"
1638,13,"Woman","No"
1742,21,"Man","Yes"
2044,18,"Man","Yes"
1085,19,"Woman","No"
1517,16,"Man","No"
1630,18,"Man","No"
1374,13,"Man","No"
1114,10,"Woman","No"
1343,26,"Man","Yes"
1183,19,"Woman","No"
1453,14,"Man","No"
672,16,"Woman","No"
1550,11,"Man","No"
1867,19,"Man","Yes"
1232,21,"Man","No"
1731,25,"Man","Yes"
992,21,"Woman","No"
2074,17,"Woman","Yes"
1095,22,"Woman","No"
1557,21,"Man","Yes"
1166,23,"Man","No"
1275,19,"Man","No"
1743,19,"Woman","No"
1142,19,"Man","No"
1024,15,"Woman","No"
1799,25,"Man","Yes"
1648,20,"Woman","No"
1539,20,"Man","No"
1332,21,"Man","No"
1714,11,"Man","No"
2087,20,"Man","Yes"
1794,14,"Woman","No"
2577,18,"Woman","Yes"
1238,15,"Woman","No"
1657,32,"Woman","Yes"
942,18,"Woman","No"
1192,25,"Woman","No"
1176,22,"Man","No"
1387,17,"Man","No"
820,14,"Man","No"
1760,23,"Man","Yes"
1442,23,"Woman","No"
1704,23,"Man","Yes"
1156,13,"Man","No"
1575,22,"Man","Yes"
1621,28,"Man","Yes"
1578,20,"Man","Yes"
1511,21,"Man","Yes"
2481,30,"Man","Yes"
1199,15,"Man","No"
1524,27,"Man","Yes"
1508,26,"Woman","Yes"
1213,9,"Woman","No"
1289,12,"Woman","No"
1049,27,"Woman","No"
1094,21,"Man","No"
1424,14,"Man","No"
1526,27,"Woman","Yes"
1436,10,"Man","No"
1333,19,"Man","No"
1854,22,"Man","Yes"
2158,15,"Woman","Yes"
1684,22,"Man","Yes"
1682,19,"Man","Yes"
1415,25,"Man","Yes"
1238,17,"Woman","No"
1244,23,"Man","No"
1416,17,"Man","No"
1666,18,"Man","Yes"
1419,19,"Man","No"
1534,21,"Man","Yes"
1581,17,"Man","No"
2018,12,"Man","No"
1450,19,"Woman","No"
1416,19,"Woman","No"
2118,25,"Man","Yes"
1486,11,"Woman","No"
1752,23,"Woman","Yes"
1346,24,"Man","Yes"
1220,19,"Woman","No"
1101,15,"Woman","No"
1858,12,"Woman","No"
947,19,"Man","No"
1737,19,"Woman","No"
1294,15,"Man","No"
1439,19,"Man","No"
1212,13,"Man","No"
1488,17,"Man","No"
1943,19,"Woman","Yes"
2086,19,"Man","Yes"
1771,27,"Man","Yes"
1485,11,"Man","No"
1546,17,"Woman","No"
1210,18,"Woman","No"
1241,25,"Woman","No"
1152,17,"Woman","No"
1272,18,"Man","No"
1721,26,"Man","Yes"
1712,14,"Woman","No"
2104,23,"Man","Yes"
501,20,"Woman","No"
1470,34,"Man","Yes"
1616,15,"Man","No"
1314,24,"Woman","No"
2114,22,"Man","Yes"
1405,24,"Man","Yes"
1604,20,"Woman","No"
1772,24,"Woman","Yes"
1140,22,"Man","No"
1649,22,"Woman","No"
2087,22,"Woman","Yes"
1934,20,"Man","Yes"
1132,19,"Man","No"
1025,22,"Man","No"
1664,28,"Woman","Yes"
1505,25,"Woman","No"
1755,16,"Man","No"
1173,18,"Man","No"
1555,24,"Man","Yes"
1302,23,"Woman","No"
1497,19,"Woman","No"
1524,17,"Man","No"
1842,25,"Woman","Yes"
1329,21,"Man","No"
1351,23,"Woman","No"
863,15,"Man","No"
1492,28,"Man","Yes"
846,32,"Woman","No"
1563,24,"Woman","No"
1838,21,"Man","Yes"
1506,12,"Man","No"
1642,17,"Woman","No"
1740,18,"Woman","No"
1723,22,"Man","Yes"
1415,18,"Woman","No"
1326,19,"Man","No"
1638,21,"Woman","No"
1815,24,"Woman","Yes"
1447,14,"Man","No"
1902,23,"Man","Yes"
1835,21,"Woman","Yes"
1899,18,"Man","Yes"
1080,23,"Woman","No"
1834,17,"Man","Yes"
1315,16,"Man","No"
1485,19,"Woman","No"
1917,13,"Woman","No"
1808,15,"Man","No"
1793,20,"Woman","No"
1528,22,"Woman","No"
1442,18,"Woman","No"
1242,14,"Woman","No"
1347,20,"Man","No"
1059,23,"Man","No"
1795,18,"Man","Yes"
1526,12,"Woman","No"
1539,20,"Man","No"
1597,22,"Woman","No"
1309,7,"Woman","No"
1767,20,"Man","Yes"
1145,16,"Man","No"
1661,22,"Woman","No"
1434,18,"Woman","No"
1272,26,"Woman","No"
1763,11,"Woman","No"
1353,19,"Woman","No"
1510,15,"Man","No"
1234,24,"Woman","No"
1246,16,"Woman","No"
1527,26,"Woman","Yes"
1679,20,"Man","Yes"
1763,27,"Woman","Yes"
1464,14,"Woman","No"
1553,23,"Woman","No"
1685,14,"Woman","No"
1358,27,"Woman","No"
1155,24,"Man","No"
1425,19,"Man","No"
1617,23,"Woman","No"
1442,13,"Woman","No"
1535,19,"Woman","No"
2040,13,"Man","Yes"
1505,20,"Man","No"
1610,14,"Woman","No"
2034,22,"Man","Yes"
981,25,"Man","No"
1277,13,"Woman","No"
1370,19,"Man","No"
1684,14,"Woman","No"
1084,20,"Man","No"
1397,28,"Man","Yes"
1582,21,"Man","Yes"
1736,19,"Man","Yes"
1277,20,"Man","No"
1278,20,"Woman","No"
1753,21,"Woman","No"
1426,14,"Woman","No"
1645,17,"Man","No"
1763,16,"Woman","No"
1865,22,"Man","Yes"
1408,32,"Man","Yes"
2125,6,"Woman","No"
2048,31,"Woman","Yes"
1617,27,"Woman","Yes"
1231,18,"Man","No"
1792,15,"Woman","No"
1496,19,"Woman","No"
1087,16,"Woman","No"
1530,16,"Woman","No"
1534,19,"Woman","No"
1649,19,"Man","Yes"
1519,15,"Woman","No"
1392,15,"Man","No"
1383,20,"Man","No"
1592,14,"Man","No"
1872,19,"Woman","No"
1501,22,"Man","Yes"
1349,21,"Man","No"
1664,18,"Woman","No"
1590,13,"Woman","No"
1469,18,"Man","No"
1553,22,"Woman","No"
1326,18,"Man","No"
1701,27,"Man","Yes"
1784,15,"Woman","No"
1533,22,"Woman","No"
1363,18,"Woman","No"
1341,23,"Woman","No"
1667,16,"Woman","No"
1246,19,"Man","No"
911,24,"Man","No"
1981,19,"Man","Yes"
1555,19,"Man","No"
1351,16,"Man","No"
1544,17,"Man","No"
1631,18,"Woman","No"
981,26,"Man","No"
1505,20,"Man","No"
1296,18,"Man","No"
1016,14,"Man","No"
1174,21,"Woman","No"
1794,17,"Woman","No"
1916,17,"Woman","No"
1582,17,"Man","No"
1695,8,"Woman","No"
1822,21,"Man","Yes"
1686,17,"Man","No"
1280,19,"Man","No"
1752,20,"Man","Yes"
1562,12,"Woman","No"
1863,17,"Woman","No"
1378,17,"Man","No"
1538,20,"Woman","No"
1550,8,"Woman","No"
1502,21,"Man","Yes"
1671,26,"Woman","Yes"
1219,25,"Man","No"
1762,14,"Man","No"
1134,24,"Woman","No"
1880,25,"Man","Yes"
1257,17,"Woman","No"
1326,13,"Woman","No"
1651,23,"Man","Yes"
2037,17,"Man","Yes"
1517,10,"Man","No"
1332,24,"Woman","No"
1716,18,"Woman","No"
1954,16,"Man","Yes"
1215,15,"Man","No"
2121,20,"Woman","Yes"
1115,30,"Man","Yes"
1187,13,"Woman","No"
2115,29,"Man","Yes"
1967,13,"Man","Yes"
1751,20,"Woman","No"
1539,26,"Woman","Yes"
1352,21,"Man","No"
1946,13,"Woman","No"
1537,10,"Woman","No"
1340,23,"Woman","No"
1507,23,"Woman","No"
849,29,"Woman","No"
1604,19,"Man","No"
1301,24,"Woman","No"
1688,25,"Man","Yes"
1628,16,"Man","No"
1828,9,"Woman","No"
1806,24,"Man","Yes"
1798,17,"Woman","No"
1372,19,"Man","No"
1415,25,"Woman","No"
1590,14,"Woman","No"
1289,25,"Man","Yes"
1312,21,"Man","No"
1208,13,"Man","No"
1386,21,"Woman","No"
1241,18,"Man","No"
1571,18,"Woman","No"
1401,17,"Man","No"
1794,17,"Woman","No"
1725,18,"Woman","No"
1616,19,"Man","Yes"
1558,21,"Man","Yes"
1265,26,"Woman","No"
1417,10,"Man","No"
848,22,"Man","No"
1471,18,"Woman","No"
1472,22,"Woman","No"
1414,13,"Woman","No"
1430,16,"Man","No"
1479,20,"Woman","No"
1587,24,"Man","Yes"
1397,18,"Man","No"
1526,30,"Woman","Yes"
1642,16,"Man","No"
1494,27,"Woman","Yes"
1759,18,"Man","Yes"
1221,16,"Man","No"
1412,22,"Woman","No"
1130,18,"Woman","No"
1650,25,"Man","Yes"
1531,22,"Man","Yes"
1510,24,"Man","Yes"
1494,16,"Man","No"
1470,18,"Man","No"
1530,18,"Man","No"
1290,12,"Woman","No"
2138,28,"Man","Yes"
1596,17,"Woman","No"
1353,13,"Woman","No"
1730,24,"Man","Yes"
1503,13,"Woman","No"
1558,24,"Woman","No"
1639,18,"Man","No"
1436,12,"Man","No"
1351,18,"Man","No"
1591,19,"Man","No"
1148,24,"Man","No"
1169,22,"Man","No"
1508,18,"Woman","No"
1574,29,"Man","Yes"
1257,18,"Woman","No"
2058,21,"Woman","Yes"
1359,31,"Man","Yes"
1577,22,"Man","Yes"
1073,21,"Man","No"
1720,17,"Man","No"
1286,14,"Man","No"
1860,24,"Woman","Yes"
1276,17,"Man","No"
2136,16,"Man","Yes"
1543,20,"Man","No"
1252,24,"Woman","No"
1115,23,"Woman","No"
1698,21,"Woman","No"
1758,22,"Man","Yes"
1297,19,"Man","No"
1264,16,"Man","No"
1224,22,"Man","No"
1614,9,"Man","No"
1633,26,"Man","Yes"
1275,13,"Woman","No"
1566,16,"Woman","No"
1100,16,"Woman","No"
1741,25,"Man","Yes"
774,24,"Man","No"
1707,24,"Man","Yes"
1594,12,"Man","No"
1044,10,"Man","No"
1363,12,"Woman","No"
1044,29,"Woman","No"
824,20,"Man","No"
1425,21,"Woman","No"
1612,18,"Woman","No"
1397,22,"Man","No"
1679,21,"Man","Yes"
1425,18,"Woman","No"
1438,14,"Man","No"
1487,12,"Woman","No"
1568,22,"Man","Yes"
1386,28,"Woman","Yes"
1167,16,"Man","No"
1653,19,"Man","Yes"
1263,18,"Woman","No"
1243,19,"Man","No"
1450,16,"Man","No"
1641,15,"Woman","No"
1271,22,"Woman","No"
1670,26,"Woman","Yes"
1495,16,"Man","No"
1038,10,"Man","No"
1403,18,"Woman","No"
1103,23,"Woman","No"
1559,19,"Man","No"
1856,16,"Man","Yes"
1309,15,"Man","No"
1504,15,"Man","No"
1520,21,"Man","Yes"
1639,19,"Man","Yes"
1361,18,"Man","No"
1550,13,"Man","No"
1463,17,"Woman","No"
2248,19,"Woman","Yes"
1495,21,"Woman","No"
1435,20,"Man","No"
1562,24,"Man","Yes"
1892,27,"Woman","Yes"
1438,21,"Woman","No"
1396,15,"Woman","No"
1246,31,"Woman","Yes"
1874,20,"Woman","Yes"
1491,23,"Woman","No"
1078,14,"Woman","No"
1781,22,"Woman","Yes"
1875,27,"Man","Yes"
1823,22,"Woman","Yes"
1340,20,"Woman","No"
1668,18,"Man","Yes"
1567,9,"Woman","No"
1471,18,"Man","No"
1153,16,"Man","No"
1346,23,"Man","No"
1425,17,"Man","No"
2130,10,"Man","No"
1939,24,"Man","Yes"
1781,16,"Woman","No"
1265,21,"Man","No"
2066,17,"Man","Yes"
820,15,"Man","No"
1682,23,"Man","Yes"
1545,12,"Man","No"
1389,17,"Woman","No"
1733,13,"Woman","No"
1227,20,"Woman","No"
2150,16,"Man","Yes"
1582,30,"Man","Yes"
1301,19,"Woman","No"
1466,15,"Man","No"
1294,16,"Man","No"
1230,14,"Woman","No"
1617,10,"Woman","No"
983,22,"Man","No"
1564,16,"Man","No"
1942,18,"Man","Yes"
2150,32,"Woman","Yes"
779,14,"Man","No"
1934,17,"Woman","No"
1675,23,"Man","Yes"
1865,18,"Man","Yes"
1369,19,"Woman","No"
1236,19,"Woman","No"
1422,18,"Man","No"
1579,22,"Woman","No"
1881,15,"Woman","No"
1603,21,"Woman","No"
1443,14,"Woman","No"
1880,19,"Man","Yes"
1376,27,"Woman","No"
1444,12,"Man","No"
1531,23,"Woman","No"
1300,24,"Man","No"
1037,15,"Man","No"
1523,23,"Woman","No"
897,17,"Man","No"
1967,18,"Woman","Yes"
1590,20,"Woman","No"
1274,17,"Man","No"
1767,19,"Man","Yes"
1182,23,"Man","No"
1384,15,"Woman","No"
1125,19,"Man","No"
1261,25,"Man","Yes"
1923,12,"Woman","No"
1417,22,"Woman","No"
1297,16,"Man","No"
1965,18,"Woman","No"
1521,20,"Man","No"
1538,14,"Woman","No"
1504,15,"Woman","No"
2126,26,"Woman","Yes"
1902,24,"Man","Yes"
2042,8,"Man","No"
1332,20,"Man","No"
1270,20,"Man","No"
1519,21,"Man","Yes"
1457,29,"Man","Yes"
1880,22,"Man","Yes"
1196,23,"Man","No"
1259,17,"Man","No"
1465,23,"Man","Yes"
1655,18,"Man","No"
1931,21,"Man","Yes"
1789,17,"Man","Yes"
1195,23,"Man","No"
1245,22,"Woman","No"
1170,31,"Woman","No"
1784,30,"Man","Yes"
1902,26,"Man","Yes"
1544,21,"Man","Yes"
1509,23,"Woman","No"
1913,16,"Woman","No"
1493,31,"Woman","Yes"
1486,22,"Woman","No"
1291,32,"Man","Yes"
1244,12,"Man","No"
1586,22,"Woman","No"
1005,23,"Woman","No"
1555,8,"Woman","No"
1091,21,"Woman","No"
1401,21,"Woman","No"
1627,19,"Woman","No"
1411,18,"Man","No"
1385,16,"Man","No"
1157,19,"Man","No"
1236,14,"Man","No"
1916,26,"Man","Yes"
1652,24,"Woman","Yes"
1531,15,"Woman","No"
1691,19,"Man","Yes"
1617,15,"Man","No"
1516,23,"Man","Yes"
1837,21,"Woman","Yes"
1241,17,"Woman","No"
2065,23,"Woman","Yes"
1812,21,"Woman","Yes"
1288,19,"Man","No"
1371,17,"Man","No"
1427,12,"Man","No"
1928,17,"Woman","No"
1539,18,"Woman","No"
1690,18,"Man","Yes"
1416,20,"Woman","No"
1034,25,"Man","No"
1069,29,"Man","Yes"
1911,29,"Man","Yes"
1427,24,"Man","Yes"
1081,24,"Man","No"
2095,25,"Woman","Yes"
1757,28,"Man","Yes"
1115,26,"Man","No"
1330,28,"Man","Yes"
1225,26,"Man","Yes"
1579,23,"Woman","No"
1944,22,"Man","Yes"
1124,24,"Woman","No"
1828,24,"Woman","Yes"
1635,15,"Man","No"
1737,15,"Man","No"
1544,15,"Woman","No"
1224,24,"Man","No"
1358,20,"Man","No"
1340,16,"Man","No"
1399,15,"Man","No"
1809,19,"Woman","No"
1565,14,"Man","No"
1627,22,"Woman","No"
1116,16,"Man","No"
1602,27,"Woman","Yes"
1434,17,"Woman","No"
1845,14,"Man","No"
1043,21,"Man","No"
1409,13,"Man","No"
1473,21,"Man","No"
1086,3,"Man","No"
1640,12,"Woman","No"
923,21,"Woman","No"
1823,19,"Man","Yes"
1420,21,"Man","No"
1156,17,"Woman","No"
1750,16,"Man","No"
1542,20,"Man","No"
1628,24,"Woman","Yes"
1480,20,"Woman","No"
1505,24,"Woman","No"
1146,20,"Woman","No"
1887,10,"Woman","No"
1361,10,"Woman","No"
1129,19,"Woman","No"
1896,10,"Woman","No"
1813,25,"Man","Yes"
1428,13,"Man","No"
1536,14,"Man","No"
1487,17,"Man","No"
1651,18,"Woman","No"
1351,16,"Man","No"
1469,26,"Man","Yes"
1653,27,"Woman","Yes"
1536,21,"Woman","No"
1608,14,"Woman","No"
1876,19,"Man","Yes"
1091,23,"Woman","No"
1340,22,"Woman","No"
1470,20,"Woman","No"
1496,27,"Man","Yes"
1034,26,"Man","No"
1597,10,"Man","No"
1186,20,"Man","No"
1839,31,"Man","Yes"
1009,24,"Man","No"
1247,29,"Woman","No"
1765,15,"Man","No"
2578,28,"Man","Yes"
1480,26,"Woman","No"
1592,27,"Woman","Yes"
1773,11,"Woman","No"
1872,22,"Woman","Yes"
1263,25,"Man","Yes"
1837,16,"Woman","No"
1262,15,"Man","No"
1718,15,"Man","No"
1649,22,"Woman","No"
1798,19,"Woman","No"
1624,15,"Woman","No"
1009,13,"Woman","No"
1287,30,"Woman","Yes"
1914,28,"Man","Yes"
1646,16,"Woman","No"
1394,18,"Man","No"
1356,19,"Woman","No"
2097,13,"Man","Yes"
1588,22,"Man","Yes"
1456,25,"Woman","No"
1496,16,"Man","No"
1226,23,"Man","No"
1563,25,"Man","Yes"
1140,23,"Man","No"
1216,19,"Woman","No"
1788,28,"Woman","Yes"
1421,16,"Woman","No"
1629,16,"Woman","No"
1456,14,"Woman","No"
1213,18,"Man","No"
1517,25,"Man","Yes"
1278,21,"Man","No"
1499,25,"Man","Yes"
1573,30,"Man","Yes"
1272,14,"Woman","No"
1308,19,"Woman","No"
1339,18,"Man","No"
1261,12,"Woman","No"
1727,18,"Woman","No"
1290,23,"Woman","No"
1709,21,"Woman","No"
1586,29,"Woman","Yes"
1681,20,"Woman","No"
1214,16,"Woman","No"
1211,21,"Woman","No"
1590,23,"Woman","No"
1669,11,"Woman","No"
1687,21,"Woman","No"
2052,15,"Man","Yes"
1179,9,"Woman","No"
1416,27,"Woman","No"
1400,23,"Woman","No"
1208,27,"Man","Yes"
1489,18,"Man","No"
1754,12,"Man","No"
1030,18,"Woman","No"
1334,18,"Man","No"
1561,25,"Man","Yes"
1701,20,"Woman","No"
1364,21,"Woman","No"
1724,29,"Woman","Yes"
1731,22,"Man","Yes"
1511,17,"Man","No"
1703,23,"Man","Yes"
1311,23,"Woman","No"
1543,19,"Man","No"
1331,20,"Man","No"
1447,19,"Woman","No"
924,23,"Woman","No"
1784,12,"Man","No"
901,19,"Woman","No"
1212,20,"Man","No"
1609,24,"Man","Yes"
1385,17,"Woman","No"
1807,22,"Man","Yes"
1420,18,"Man","No"
2074,25,"Woman","Yes"
1669,22,"Woman","No"
1510,20,"Man","No"
1591,18,"Woman","No"
1198,24,"Woman","No"
1431,21,"Man","No"
1889,15,"Woman","No"
1372,22,"Woman","No"
1319,17,"Woman","No"
1596,26,"Woman","Yes"
1869,23,"Man","Yes"
1136,16,"Man","No"
1049,18,"Woman","No"
1509,22,"Man","Yes"
1352,12,"Woman","No"
1437,26,"Man","Yes"
1557,17,"Man","No"
1728,31,"Man","Yes"
1553,22,"Woman","No"
1597,11,"Woman","No"
974,21,"Man","No"
1584,21,"Woman","No"
1322,21,"Woman","No"
1556,26,"Woman","Yes"
1546,31,"Man","Yes"
1318,16,"Woman","No"
1631,23,"Woman","No"
1293,21,"Woman","No"
1031,14,"Man","No"
1628,10,"Woman","No"
1798,22,"Man","Yes"
1594,20,"Woman","No"
1712,20,"Woman","No"
1391,26,"Man","Yes"
1695,22,"Woman","No"
1242,20,"Woman","No"
1636,13,"Man","No"
1450,20,"Man","No"
1512,20,"Man","No"
1710,19,"Woman","No"
1842,11,"Man","No"
1706,20,"Man","Yes"
1242,24,"Woman","No"
1462,18,"Woman","No"
1077,29,"Woman","No"
1650,14,"Man","No"
1586,11,"Man","No"
1741,16,"Woman","No"
1736,23,"Man","Yes"
1393,22,"Man","No"
1138,29,"Woman","No"
1409,20,"Woman","No"
1751,24,"Man","Yes"
1307,17,"Woman","No"
1217,16,"Man","No"
1957,20,"Man","Yes"
1132,15,"Woman","No"
1191,17,"Man","No"
1829,11,"Man","No"
1581,20,"Man","Yes"
1426,13,"Man","No"
1216,19,"Man","No"
1919,27,"Woman","Yes"
1703,21,"Man","Yes"
1594,16,"Woman","No"
1340,17,"Woman","No"
1894,16,"Man","Yes"
1380,17,"Man","No"
1633,31,"Man","Yes"
1672,18,"Woman","No"
1222,23,"Woman","No"
1755,13,"Woman","No"
